Year,Term,Subject,Catalog,Descr,Primary Instructor Name,Max Units,Long Title,Description,Requisite
2018,Fall,IDIS,3700,Effective Business Communictns,"Firenzi,Gina Marie",1,Effective Business Communications,"Intensive practice in forms of communication specifically for business settings, geared to the student's level of prior preparation. The focus will be primarily on oral communication and writing to support the oral communication. Emphasis on communicating complex issues and quantitative data to inform, advocate or persuade.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,MGMT,3200,Ethics for Managers,"Santoro,Michael Anthony",2,Ethics for Managers,"This course is an introduction to business ethics that focuses specifically on the kinds of ethical issues that managers typically encounter. Course topics include the psychological factors that influence moral decision-making, normative approaches for dealing with ethical issues in management, and application of these concepts to cases describing real life ethical dilemmas managers have faced in a variety of organizational and environmental settings.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,MGMT,3200,Ethics for Managers,"Santoro,Michael Anthony",2,Ethics for Managers,"This course is an introduction to business ethics that focuses specifically on the kinds of ethical issues that managers typically encounter. Course topics include the psychological factors that influence moral decision-making, normative approaches for dealing with ethical issues in management, and application of these concepts to cases describing real life ethical dilemmas managers have faced in a variety of organizational and environmental settings.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,MKTG,3200,Doing Bus In Silicon Valley,"Hendershott,Robert J",2,Doing Business In Silicon Valley,"Introduces the Silicon Valley business ecosystem with a focus on how innovative new companies are launched, financed, and built into the next generation of market leaders. Includes the foundation for effective business communication.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,MKTG,3200,Doing Bus In Silicon Valley,"Bruno,Albert V",2,Doing Business In Silicon Valley,"Introduces the Silicon Valley business ecosystem with a focus on how innovative new companies are launched, financed, and built into the next generation of market leaders. Includes the foundation for effective business communication.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,MKTG,3200,Doing Bus In Silicon Valley,"Hendershott,Robert J",2,Doing Business In Silicon Valley,"Introduces the Silicon Valley business ecosystem with a focus on how innovative new companies are launched, financed, and built into the next generation of market leaders. Includes the foundation for effective business communication.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,MKTG,3803,Fundmntls of B2B Acct-Bsd Mktg,"Day,Daniel",2,Fundamentals of B2B Account-Based Marketing,"This course introduces the concepts critical understanding of contemporary B2B marketing and the emergence of Account-Based Marketing (ABM) as a Go-to-Market strategy. You will learn why account-based Marketing has recently become important and you will gain the understanding of when its appropriate to employ an ABM strategy and what types of companies utilize this approach.
Throughout this course you will gain hands on knowledge and experience in developing and evaluating effective ABM strategies. By successfully completing this course you will be able to use cutting edge marketing technologies in the implementation of an account-based marketing strategy including their use for measuring the effectiveness of the program.",(MKTG 3000 OR MKTG 3552 OR MKTG 551 OR MKTG 2552 OR MKTG 856) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,OMIS,3250,Enterprise Platforms,"Sturge,Yiannoulla",2,Enterprise Platforms,"Software enterprise platforms are the technological foundation of our economy. This course focuses on how enterprise platforms allow companies to function efficiently and competitively, in particular how the platforms help companies gain operational, marketing, and strategic advantages. Students analyze the strategic implications of the platforms, evaluate metrics, and create a proposal for (re)design of an enterprise platform. Course includes in-depth case analyses and no prior knowledge of any programming language is required.",(OMIS 3200 OR OMIS 3350 OR OMIS 353) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,FNCE,3728,Alt. Invstmts-Prtnrshps & VC,"Hendershott,Robert J",2,Alternative Investments I:  Partnerships and Venture Capital,"This is the first in a series of two courses that cover alternative investments.  Alternative investments contrast to widely-held investments like stocks, bonds, and mutual funds.  This course covers how these investments are generally structured along with a closer study of a particular category, venture capital.",
2018,Fall,MGMT,3052,Chlnges in Ldg & Mng Strat Chg,"Madsen,Tammy",2,Challenges in Leading and Managing Strategic Change,Moving an organization from where it is to where it needs to go is rarely easy and many strategic change efforts fail. The fast paced nature of todays competitive environments adds another layer of urgency and complexity. This course is designed to deepen your understanding of the strategic and tactical issues that a leader must prepare for in order to initiate and implement strategic change successfully.,(MGMT 3519 OR 3050 OR CONCURRENT ENROLLMENT IN MGMT 3519 OR 3050) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,MGMT,3052,Chlnges in Ldg & Mng Strat Chg,"Madsen,Tammy",2,Challenges in Leading and Managing Strategic Change,Moving an organization from where it is to where it needs to go is rarely easy and many strategic change efforts fail. The fast paced nature of todays competitive environments adds another layer of urgency and complexity. This course is designed to deepen your understanding of the strategic and tactical issues that a leader must prepare for in order to initiate and implement strategic change successfully.,(MGMT 3519 OR 3050 OR CONCURRENT ENROLLMENT IN MGMT 3519 OR 3050) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,MGMT,3052,Chlnges in Ldg & Mng Strat Chg,"Madsen,Tammy",2,Challenges in Leading and Managing Strategic Change,Moving an organization from where it is to where it needs to go is rarely easy and many strategic change efforts fail. The fast paced nature of todays competitive environments adds another layer of urgency and complexity. This course is designed to deepen your understanding of the strategic and tactical issues that a leader must prepare for in order to initiate and implement strategic change successfully.,(MGMT 3519 OR 3050 OR CONCURRENT ENROLLMENT IN MGMT 3519 OR 3050) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,MGMT,3052,Chlnges in Ldg & Mng Strat Chg,"Madsen,Tammy",2,Challenges in Leading and Managing Strategic Change,Moving an organization from where it is to where it needs to go is rarely easy and many strategic change efforts fail. The fast paced nature of todays competitive environments adds another layer of urgency and complexity. This course is designed to deepen your understanding of the strategic and tactical issues that a leader must prepare for in order to initiate and implement strategic change successfully.,(MGMT 3519 OR 3050 OR CONCURRENT ENROLLMENT IN MGMT 3519 OR 3050) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,MGMT,3052,Chlnges in Ldg & Mng Strat Chg,"Madsen,Tammy",2,Challenges in Leading and Managing Strategic Change,Moving an organization from where it is to where it needs to go is rarely easy and many strategic change efforts fail. The fast paced nature of todays competitive environments adds another layer of urgency and complexity. This course is designed to deepen your understanding of the strategic and tactical issues that a leader must prepare for in order to initiate and implement strategic change successfully.,(MGMT 3519 OR 3050 OR CONCURRENT ENROLLMENT IN MGMT 3519 OR 3050) AND (MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2018,Fall,OMIS,3200,Quantitative Methods,"Warren,Graeme Mark Herbert",2,Quantitative Methods,"Introduces probability and statistical analysis, emphasizing applications to managerial decision problems. Discusses descriptive statistics, probability theory, sampling distributions, statistical estimation, hypothesis testing, and simple and multiple regressions. Additional topics may include exploratory data analysis, analysis of variance, and contingency tables",
